renda,consumo,valor,maquina
876.94,3.666666667,6.9,0
1348.19,28.33333333,1.976470588,1
1139.23,4,6.9,0
1884.35,8,4.85875,0
852.01,3.333333333,5.574,0
856.25,3.333333333,6.387,0
1911.07,6,6.93,1
1959.16,3.333333333,6.387,0
1189.81,6,6.93,0
1438.39,4.666666667,7.538571429,1
3361.92,9,7.752222222,1
3432.09,6.333333333,7.195263158,1
1083.01,3.333333333,5.964,1
863.88,3.333333333,2.907,0
3046.62,5,7.08,1
1063.41,3.333333333,5.988,1
2818.2,10,9.2,1
4205.05,6.666666667,6.699,1
757.75,3.333333333,5.82,1
1766.12,6,6.93,0
2630.56,3.333333333,5.82,0
520.32,3.333333333,6.564,0
1323.32,3.333333333,5.985,0
2955.51,3.333333333,12.546,0
1483.5,3.333333333,6.12,0
2320.96,7.666666667,11.57869565,1
895.18,3.333333333,9.393,0
3893.63,9.666666667,12.39,1
16010.54,6.666666667,11.376,1
1360.02,4,12.5,0
701.51,3.333333333,9.3,0
488.97,3.333333333,9.624,0
1922.67,4,8,0
1416.05,4,8.1,0
688.07,4,14.5,0
834.02,3.333333333,6.111,1
2676.82,4.666666667,6.758571429,1
1048.49,5.666666667,7.159411765,1
1871.54,3.333333333,5.82,1
1247.51,7.666666667,5.47826087,1
3593.82,4.333333333,6.193846154,0
3109.85,3.333333333,6,1
1790.27,4,6.19,0
1573.55,4,5,0
712.09,3.333333333,6.111,0
3257.23,3.333333333,12.681,1
7567.92,10,7.975,1
2316.58,6,7.051666667,1
634.4,3.666666667,2.331818182,1
4407.63,7.666666667,6.28826087,1
2436.46,3.333333333,5.97,1
1345.58,4,6.75,0
1970.85,3.333333333,6.6,0
999.56,3.333333333,6.246,0
2722.08,4,22.25,0
2401.04,7.333333333,7.347272727,0
1903.25,11,2.14,1
1198.21,16.33333333,3.405306122,0
925.67,5.666666667,6.518823529,0
1688.68,5,6.57,0
1390.13,3.333333333,6.408,0
1542.8,3.333333333,5.82,0
1574.41,3.333333333,5.94,0
661.59,5.333333333,6.94125,0
2336.82,4,5.7425,0
1260.63,4,8.925,0
2341.65,4.666666667,4.365,0
877.67,3.333333333,5.754,0
1298.84,3.333333333,5.937,0
1394.59,4,6.37,0
373.94,3.333333333,5.823,0
581.98,3.333333333,5.82,0
2709.7,3.666666667,5.967272727,0
1562.74,3.333333333,6.12,0
8030.48,4.333333333,6.671538462,1
2263.96,3.333333333,6.054,0
2481.09,3.333333333,11.331,0
2413.48,3.333333333,5.877,0
636.35,3.333333333,5.883,0
4080.72,3.333333333,5.82,0
1715.49,10,7.635,0
1716.03,4.666666667,6.619285714,0
1202.96,3.333333333,6.12,0
3106.36,4,10.235,1
8064.67,6.666666667,6.45,1
805.21,4.666666667,4.714285714,0
6921.97,3.333333333,10.599,0
4121.62,8,5.875,1
3696.43,5,10.69,0
1576.13,6,11.06333333,0
3498.43,7.333333333,11.50090909,0
3316.61,5,10.69,0
6240,6.666666667,8.1,1
2760.42,4,8.15,1
12694.88,10.33333333,8.130967742,1
5113.05,8,7.125,1
757.01,3.333333333,6,1
1622.26,4.666666667,2.494285714,0
4821.49,10.33333333,8.243225806,0
1781.89,4,5.75,0
773.57,8,7.5875,0
2187.35,4,6.25,0
1082.24,4.666666667,6.608571429,0
719.43,3.333333333,6.12,0
1215.48,3.333333333,6.12,0
1612.53,4,6,0
3379.05,5.666666667,6.859411765,0
1298.2,3.333333333,6.285,0
643.22,3.333333333,6.6,0
3789.01,3.333333333,6.255,0
1828.34,5,7.236,0
2379.16,3.333333333,6.12,0
650.04,4,6.45,0
1433.05,4,9.04,0
777.91,3.333333333,6,0
1174.84,4,5,1
1399.28,3.333333333,6.693,0
1046.53,3.333333333,6.12,0
2962.69,4,6.2225,0
851.33,4,6.25,0
3093.82,3.333333333,6.12,0
3067.24,3.333333333,6.12,0
1785.48,3.333333333,6.12,0
3601.38,4.666666667,6.855,1
536.65,3.333333333,6.267,0
2886.52,3.333333333,6.12,0
2313.93,3.333333333,6.12,0
1109.58,4,6.7425,0
1227.48,3.333333333,6.279,0
1616,3.333333333,6.12,0
1197.57,3.333333333,6.282,0
2638.11,3.666666667,6.278181818,1
3246.15,5,6.69,1
1580.77,3.333333333,5.82,0
2404.28,3.333333333,15.84,0
776,3.333333333,6.297,0
1403.02,3.333333333,6.12,0
4175.39,3.333333333,24.6,1
8208.98,3.333333333,26.217,0
1835.3,3.333333333,16.734,0
1179.48,3.333333333,6.12,1
3361.63,3.333333333,6.12,0
1117.07,3.333333333,7.5,0
909.63,3.666666667,6.141818182,0
813.1,3.333333333,6.12,0
900.68,3.666666667,6.272727273,0
3969.35,3.333333333,6.135,0
1928.69,4,6.405,0
1612.32,7.666666667,7.477826087,0
1133.67,4,6.405,0
2958.14,4,5.915,0
1683.94,3.333333333,6.12,1
1428.26,4,6.405,0
5279.3,3.333333333,6.315,1
705.82,5,9.2,0
15515.24,4.333333333,6.514615385,1
402.45,3.333333333,6.12,0
1010,3.333333333,6.12,1
1769.86,5.666666667,7.074705882,0
3639.33,4.666666667,6.608571429,0
3748.7,3.333333333,6.528,0
1077.26,3.333333333,7.5,0
12221.81,8,6,1
1618.06,6.666666667,6.135,0
2031.06,3.333333333,6.54,0
4320.83,8,4.85875,1
951.19,4.666666667,7.5,0
1162.68,6.666666667,5.7,0
7733.17,3.333333333,9.78,0
1352.87,6,7.036666667,0
752.04,4.666666667,6.857142857,0
2273.92,6.666666667,7.2,0
5119.56,5.333333333,11.0775,0
3944.62,5,7.774,0
4836.8,3.333333333,6.9,1
2157.78,4.666666667,6,0
790.14,3.333333333,6.285,0
1715.07,4.666666667,6.857142857,0
1247.8,3.333333333,9.978,0
1754.92,8,6.625,1
752.07,4,6.405,0
2228.9,3.333333333,6.12,0
893.93,8,6.2375,1
954.64,10,7,0
1735.73,4.666666667,7.5,0
1326.83,6.666666667,5.4,0
5539.81,5.666666667,6.859411765,0
2344.53,3.666666667,10.56,0
2087.08,10,6.8,0
1418.2,3.333333333,6.12,0
1189.58,3.333333333,6.12,0
1110.45,4,6.585,1
4295.31,8,5.2075,1
2849.73,10.66666667,8.285625,0
1968.78,3.333333333,6.522,0
13426.31,6.666666667,6,0
2357.96,7,7.224285714,0
2533.18,10,8.4,1
4812.05,6.666666667,6.9,1
999.99,7.333333333,7.2,0
8113.31,7.333333333,7.332272727,0
1928.43,3.333333333,6.12,0
1369.3,5,6.69,1
3391.68,3.333333333,6.12,0
700.05,3.666666667,6.002727273,1
1443.95,3.333333333,6.12,0
1977.33,6.666666667,8.7,0
3717.33,10,6,1
2635.97,4.666666667,7.285714286,0
1062.5,4,5.1,0
1867.61,6.666666667,7.26,0
2438.76,4,7,0
3963.3,4.666666667,6.857142857,0
858.62,6.666666667,5.55,0
1244.29,4.666666667,7.5,0
891.39,4,6,0
2997.73,10,7.6,0
10139.5,5.666666667,6.859411765,1
4862.74,3.333333333,6.423,0
1553.25,5.333333333,6.78,0
3617.53,9.333333333,7.865357143,0
802.17,3.333333333,2.31,0
658.43,3,8.333333333,0
5271.98,3.333333333,6.267,0
2015.14,8.666666667,7.516153846,0
1401.51,6,8.101666667,0
4526.27,7,7.128571429,0
2577.81,3.333333333,6.12,0
1481.96,4.333333333,6.514615385,0
1412.31,3.666666667,6.406363636,0
1188.09,5,4.602,0
3112.09,5.333333333,6.78,0
2219.11,5.666666667,6.859411765,1
1766.89,7,7.128571429,0
1285.58,3.333333333,6.249,0
1127.19,4.333333333,19.84615385,0
931.6,3.333333333,6,0
2294.5,3.333333333,16.2,0
1914.11,8,7,0
3304.53,4.333333333,10.41,0
4481.26,6.666666667,9.7875,1
951.73,6,6.93,0
2145.27,3.333333333,10.023,0
1097.51,3.333333333,6.12,0
3074.81,5,10.938,0
3033.75,9.666666667,7.868275862,0
7356.62,3.666666667,10.02818182,1
3511.28,3.333333333,9.78,0
1532.19,5,6.954,0
3088,8,6.5,0
1960.24,5.666666667,6.705882353,1
2023.88,4.666666667,6,1
4140.76,5,6.69,1
2921.15,5,7.77,0
2396.54,6.666666667,7.05,0
2972.06,5.666666667,7.088823529,0
1842.02,3.333333333,6.126,0
790.82,4.666666667,5.571428571,0
1302.88,3.333333333,6.12,0
2360.52,3.333333333,6.12,0
1980.09,4.666666667,7.071428571,0
3929.54,4,6.6,0
1202.49,3.333333333,6.15,0
1736.42,4.666666667,5.571428571,0
336.4,4.666666667,5.571428571,1
1525.75,3.333333333,6.303,0
9675.99,6.666666667,7.05,0
2110.75,3.666666667,6.523636364,0
726.89,11.33333333,8.711470588,0
615.92,3.333333333,6.12,1
575.38,3.333333333,2.31,0
1973.15,6.333333333,6.993157895,1
856.71,5,6.168,0
1606.64,6,7.18,0
1502.63,5,6.98,0
2512.14,7.666666667,7.420434783,0
4346.79,3.333333333,6.12,0
2073.97,8,4.85875,0
9506.72,10,11.955,1
2831.72,4.333333333,9.828461538,1
7814.27,4.666666667,9.938571429,1
774.18,4,6.405,0
2923.84,5.333333333,10.41375,0
621.46,3.333333333,6.12,0
3499.74,3.666666667,6.275454545,0
1903.02,3.333333333,9.18,0
1486.07,3.333333333,9.18,0
1105.72,6.333333333,2.64,0
682.69,3.333333333,6.333,0
2503.45,10.33333333,8.130967742,1
517.56,4,6.5925,0
895.95,3.666666667,13.03090909,0
1707.05,4.666666667,6.608571429,0
462.59,6,7.111666667,0
2902.36,8.333333333,9.8196,0
714.04,3.333333333,10.821,0
3803.23,744,.027405914,1
6162.62,6,11.09333333,1
2092.66,3.666666667,8.901818182,1
14073.11,3.333333333,5.943,1
10813.34,5.333333333,6.444375,0
17624.72,3.333333333,6.234,1
1781.28,3.333333333,5.7,0
5949,3.333333333,5.961,0
3113.94,4,10.36,0
6100.55,6.333333333,6.996315789,1
581.17,3.333333333,8.49,1
2074.89,3.333333333,6.111,0
463.75,3.333333333,6.069,0
1552.95,3.333333333,13.53,1
899.41,3.333333333,2.283,0
823.47,3.333333333,5.943,0
1354.8,3.333333333,5.97,0
1113.48,3.333333333,6.246,1
21364.97,3.333333333,13.5,0
332.41,3.333333333,9.645,0
1032.78,3.333333333,4.5,0
1225.58,5.666666667,5.002941176,1
1463.63,1,28.08,0
4343.69,23.33333333,1.928571429,1
847.69,3.333333333,5.82,0
4924.83,7.666666667,6.476086957,1
509.33,4.666666667,7.035,1
4505.33,4,5.5,1
2355.2,5,4.08,1
1268.17,3.333333333,6.9,1
7044.55,4,6.25,1
1984.99,6.666666667,3,0
2593.93,8,5.375,1
6022.98,10.66666667,8.5134375,0
4600.47,5.666666667,7.764705882,0
1200.53,4.333333333,4.707692308,0
3694.34,6.666666667,6.6,1
2615.06,3.333333333,6.6,1
2504.96,6,10.66666667,0
3448.55,3.333333333,8.655,1
3184.52,3.333333333,25.206,1
3287.48,3.333333333,12.243,0
10975,5.666666667,10.35882353,1
9272.59,5.333333333,6.78,0
1914.98,3.333333333,6.372,1
2991.22,13,9.121538462,1
2943.63,3.666666667,6.272727273,0
709.5,4.666666667,4.714285714,1
3062.79,10,7.078,1
2123.45,6,6.93,1
3492.22,8,4.85875,1
1921.22,4,6.405,0
1571.12,3.333333333,6.12,1
3162.89,3,7.033333333,1
1095.67,3.333333333,6.387,1
740.12,3.666666667,5.967272727,0
1045.66,7.333333333,6.838636364,0
1471.34,7,7.128571429,0
1545.03,10,8.646,0
1599.37,4.333333333,6.514615385,0
953.12,3.666666667,6.275454545,0
2628.35,4.666666667,7.44,0
1469.42,9.666666667,8.264482759,0
1268.99,3.333333333,7.269,0
2035.98,4,11.655,0
4381.38,3.333333333,7.269,0
1631.04,3.333333333,7.269,0
1335.97,3.333333333,6.12,0
13735.36,4.666666667,6.608571429,0
1376.51,3.333333333,5.82,0
13408.56,7.666666667,10.85217391,1
6631.64,6.333333333,6.751578947,1
3670.32,3.333333333,12.501,1
5707.83,3.333333333,8.1,0
2098.8,3.333333333,12.882,1
2343.03,3.333333333,6.294,0
546.26,3.333333333,6.387,0
4800.56,3.333333333,17.7,1
2359.83,3.333333333,10.848,1
4550.93,3.333333333,60,0
12260.83,7.666666667,7.446521739,0
1322.87,4.333333333,6.514615385,1
1160.06,6,5.14,0
2412.83,3.333333333,6.12,0
2354.33,5.333333333,6.78,0
1395.8,6,6.93,0
4833.69,3.333333333,6.123,1
992.78,4.666666667,6.642857143,0
1405.13,3.333333333,6,1
748.03,3.333333333,6.126,0
2098.99,3.333333333,7.32,1
3831.37,5,7,1
1275.25,3.333333333,6.12,0
1338.53,3.333333333,7.14,0
999.3,5.666666667,6.760588235,0
1690.98,7,6.838571429,0
1380.78,4,6.405,0
1495.28,3.333333333,6.12,0
507.57,3.333333333,6.273,0
4861.45,4.666666667,6.777857143,0
1641.79,6.333333333,6.993157895,0
1004.52,3.333333333,6.12,0
1317.59,3.666666667,6.275454545,0
1456.75,4.666666667,6.865714286,0
1210.45,3.333333333,6.12,0
3003.07,8.333333333,7.5456,0
3129.32,3.333333333,6.12,0
3482.6,9,7.642222222,1
909.81,3.333333333,6.357,1
520.67,3.333333333,6.12,0
1008.55,4.333333333,6.683076923,1
2832.67,3.333333333,6.12,1
751.91,4,6.09,0
407.17,10.33333333,8.201612903,0
2303.4,3.666666667,6.709090909,0
1341.06,3.333333333,6.12,0
530.73,3.666666667,2.43,0
3909.73,3.333333333,8.1,0
916.08,3.333333333,6,0
538.48,4.666666667,6.608571429,0
3506.71,3.333333333,6.318,1
1248.63,3.333333333,6.357,0
11946.29,7.333333333,5.300454545,1
1531.96,4.333333333,10.90153846,0
2215.34,3.333333333,6.6,1
617.68,3.333333333,6.3,0
2895.7,3.333333333,6.12,0
1295.53,8.333333333,18.0996,0
1217.8,6.333333333,3.923684211,0
1239.31,10,7.5,0
3342.06,33,1.515151515,1
3466.81,3.333333333,9.168,0
1231.24,5.333333333,5.95875,0
2848.67,20,1.525,1
2562.34,6.666666667,9.66,1
2921.55,20,1.55,0
1730.8,20,10.5,0
1348.4,3.333333333,11.1,0
1069.46,3.333333333,8.28,0
3840.8,3.333333333,9.231,0
4228.2,5.666666667,6.845294118,1
5179.48,3.333333333,5.985,1
3705.24,7.666666667,7.176521739,1
1798.61,4.666666667,6.276428571,1
1092.84,3.333333333,5.82,1
957.88,6.666666667,5.82,0
2694.51,7,6.771428571,1
2299,6.666666667,6.18,0
1583.91,12.66666667,7.105263158,0
4166.49,11.33333333,4.323529412,1
1576.25,7.333333333,7.2,0
2033.15,3.333333333,6.45,0
1030.58,3.333333333,6.12,0
993.1,12.33333333,6.482432432,0
2154.27,3.666666667,6.027272727,0
855.37,6.666666667,5.7675,1
17031.94,5,7.134,1
639.98,3.333333333,5.958,1
553.95,8,6.7875,0
2028.5,9.333333333,6.476785714,0
2450.13,13.33333333,5.6475,1
634.33,4,6.225,0
1111.85,3.333333333,11.07,1
1563.2,10,7.1,1
6741.83,11.66666667,5.914285714,1
26845.18,3.333333333,16.8,1
1148.87,3.333333333,6.123,0
7728.17,6,6.93,1
2202.95,8.333333333,6.462,0
1328.66,3.333333333,6.12,0
7648.21,9.666666667,6.67137931,1
3523.86,6.666666667,6,1
1462.53,2.666666667,5.625,0
739.35,3.333333333,6,0
2179.49,3.333333333,6.582,0
1520.98,5,6.69,0
1305.66,3.333333333,5.4,0
246.97,2.666666667,2.625,0
808.65,5,5.4,0
547.77,3.333333333,5.7,0
540.44,4.333333333,7.232307692,0
1204.5,3.333333333,6,0
4988.82,3.333333333,6.12,0
3084.35,4,11.655,1
821.96,3.333333333,2.31,0
730.57,3.333333333,8.469,0
1318.5,3.333333333,6.75,0
712.76,3.333333333,5.1,0
575.54,6.333333333,2.684210526,0
353.79,2.333333333,8.142857143,0
722.47,3.333333333,6.3,0
1952.22,3.333333333,4.8,0
732.97,3.333333333,5.7,0
1439.89,2,9.5,0
2011.94,4.333333333,12.69230769,0
1731.7,10,1.8,0
962.71,4.333333333,4.615384615,0
1577.96,4,19.14,0
2596.36,3.333333333,6.12,0
6952.51,7,7.128571429,1
1922.37,3.333333333,6.12,1
4826.99,4.333333333,6.514615385,1
6454.45,11.33333333,8.557058824,1
4563.38,11,8.558181818,1
5222.7,3.333333333,13.398,0
3707.96,3.333333333,6.12,0
1827.2,15,4.266666667,0
1010.98,7,5.714285714,0
938.8,4,6.405,0
1414.14,3.333333333,6.12,0
1379.85,5,6.69,0
1165.03,4.666666667,6.608571429,0
1102.39,4.666666667,6.895714286,0
1912.47,3.333333333,6.12,0
1717.5,3.333333333,6.12,0
2771.41,3.333333333,9.27,1
190.28,3.333333333,6.12,0
1256.27,3.333333333,6.12,0
570.38,3.333333333,6.3,0
545.46,3.333333333,6.12,0
4176.58,12,7.226666667,0
7201.34,4.666666667,5.957142857,0
727.38,3.666666667,5.563636364,0
4348.3,7,7.481428571,1
3471.56,3.333333333,6.12,0
8630.94,3.666666667,6.365454545,1
1215.66,3.333333333,6.846,1
2196.35,12,8.946666667,0
10202.72,3.333333333,6.12,1
443.82,3.333333333,6.246,0
403.79,3.333333333,6.249,0
1187.35,8.333333333,6.462,0
3121.19,3.333333333,3.9,0
3099.16,7.333333333,7.2,0
2628.99,6,6.935,0
165.07,3.333333333,5.94,0
869.01,3.333333333,6.12,0
789.14,4.666666667,7.5,0
1070.75,3.333333333,6.12,0
396.49,6,6.93,0
1358.79,3.333333333,6.903,1
1575.67,3.333333333,6.033,1
1671.63,3.333333333,6.033,1
826.83,3.333333333,6.033,1
621.63,6.666666667,2.262,0
626,.3333333333,30,0
858.92,3.333333333,6.903,1
2988.69,3.333333333,6.033,0
888.75,.3333333333,30,0
8032.7,3.333333333,6.903,1
1033.25,3.333333333,6.033,1
10033.96,3.333333333,6.903,1
1334.36,3.333333333,6.033,1
4006.24,3.333333333,6.903,1
14605.58,3.333333333,6.903,1
1875.77,3.333333333,6.903,1
1999.08,3.333333333,6.903,1
1518,3.333333333,6.033,1
3586.54,3.333333333,6.033,1
974.09,3.333333333,6.033,1
1283.85,3.333333333,6.903,1
1874.32,3.333333333,6.903,1
1028.22,3.333333333,18.678,0
2288.72,3.333333333,6.903,0
1650,9,7.777777778,0
2057.37,3.333333333,6.903,0
5127.35,3.333333333,6.033,0
1700.3,3.333333333,6.903,0
3807.13,7.666666667,12.49565217,1
5649.84,3.333333333,17.934,0
7314.18,3.333333333,17.934,1
2618.95,3.333333333,6.903,0
3669.67,3.333333333,6.903,0
2888.07,3.333333333,6.903,0
3074.61,3.333333333,6.033,0
2456.67,7.666666667,6.896086957,0
6507.48,9,7.777777778,0
1367.99,.3333333333,30,1
642.43,3.333333333,2.742,1
1607.96,3.333333333,6.252,0
291.54,7.666666667,12.49565217,1
1066.22,4.333333333,10.95923077,0
1061.63,3.333333333,10.701,0
2192.7,3.333333333,6.09,1
974.79,3.333333333,17.934,0
539.07,6.666666667,2.262,0
762.05,3.333333333,6.045,0
572.99,3.333333333,6.033,0
486.1,3.333333333,6.12,0
2764.83,3.333333333,10.632,1
944.78,3.333333333,6.903,0
381.53,3.333333333,6.144,0
777.7,3.333333333,13.788,0
464.94,3.333333333,18.678,0
1229.35,3.333333333,6.12,0
564.53,3.333333333,13.788,0
360.36,3.333333333,5.82,0
16252.17,5,10.6,0
2359.06,3.333333333,6.12,1
184.2,3.333333333,6.792,0
626.41,3.333333333,6.9,0
10396,3.333333333,4.8,1
657.6,3.333333333,6.522,0
3801.61,3.666666667,19.00090909,0
751.47,6.666666667,5.1975,1
15681.93,3.666666667,3.687272727,1
702.5,4,2.8325,0
2089.6,5.333333333,2.896875,1
834.75,4,2.8325,0
2215.47,33.33333333,3.09,1
2467.2,3.333333333,3.6,0
3327.71,3.666666667,4.05,1
7833.7,6.666666667,5.25,0
7971,8,4.9875,1
4015.35,3.333333333,3.36,1
923.5,4.333333333,6.558461538,1
10939.65,13.66666667,18.73829268,1
426.87,7,3.568571429,0
1575,3.333333333,8.457,1
3408.9,6.666666667,3.423,1
1221.3,3.333333333,6.513,1
3553.19,4,6.915,1
7785.43,3.333333333,6.528,1
2309.75,5,7.75,1
1318.93,6.666666667,6.384,1
8309.98,6.666666667,3.36,1
1368,3.333333333,6.57,1
1189,3.333333333,15.69,1
2328.73,3.333333333,6.114,1
713.28,3.333333333,8.652,0
2229.64,3.333333333,3.6,1
3531.89,3.333333333,3.456,1
520.25,3.333333333,3.36,0
1886.5,7.666666667,4.826086957,0
355.05,4.666666667,2.571428571,1
2422.43,7.333333333,4.5,0
850.75,4.333333333,2.769230769,0
5116.55,4.666666667,3.955714286,1
4359.14,3.333333333,3.69,1
4444.48,4.666666667,3.84,1
20343.33,7,29.47,1
1465.58,7.333333333,3.272727273,1
821.74,8.666666667,5.076923077,0
1429.87,7.666666667,4.826086957,1
1033.5,5,3.6,1
1153,7.333333333,6,1
3343.68,3.333333333,3,1
1055.63,5,6.2,1
3062.8,6.666666667,5.6715,1
4337.65,13.33333333,10.5675,1
1713,3.333333333,5.94,1
3646.41,10,8.9,0
1004.75,3.333333333,6.24,1
1380.45,13.33333333,9,1
2040.35,6.666666667,7.5,0
738.1,6.666666667,9,1
520,6.666666667,7.5,0
540,3.333333333,8.4,0
758.69,3.333333333,5.898,0
915.25,5.666666667,7.090588235,1
5594.51,5.333333333,6.9825,1
4374.3,7.333333333,3.109090909,0
5580.08,4.666666667,6.938571429,1
1371.75,3.333333333,5.88,1
4905.09,6.666666667,6.345,1
11623.07,3.333333333,5.88,1
1107.38,3.333333333,15.048,1
1488.34,3.333333333,6.927,1
1888.54,7.666666667,10.67478261,1
4051.5,6.666666667,4.5,1
2308.34,3.333333333,14.604,0
1500.09,2.333333333,4.285714286,1
1469.77,7.666666667,8.126086957,1
1200,3.333333333,3.3,1
1050.94,16.66666667,11.127,0
1416.01,3.333333333,8.571,1
1291.24,3.333333333,8.64,1
645,5,5.16,0
679.96,3.333333333,7.35,1
1347.5,3.333333333,7.89,1
1079.33,3.333333333,7.89,0
11430,3.333333333,4.992,1
14819.49,11,4.457272727,1
1384.73,3.333333333,5.88,1
12969,10,9.831,1
8995.7,8.666666667,4.615384615,1
3004.14,12.66666667,2.921052632,0
7929,10,5.707,1
2900.03,5.666666667,2.964705882,1
1332.19,4.333333333,3.032307692,1
2571.68,3.333333333,3.426,1
11174.64,3.333333333,3.36,1
4584.21,3.333333333,5.91,1
20727.9,4.333333333,3.747692308,1
4233,7.333333333,4.644545455,1
6235,12,6.516666667,1
9460.78,4.333333333,3.969230769,1
2813,23.66666667,7.433239437,1
17166.82,7,29.47,1
1505.4,4,3.64,1
11225.39,24,11.28833333,1
1557.88,3.333333333,3.36,1
3980.44,6.666666667,4.212,1
4555,8,6.085,0
20727.05,9.666666667,10.9862069,1
5205.19,10.33333333,12.39096774,1
20554.33,10,10.6,1
31659,18.33333333,23.46763636,1
9215.93,6.666666667,15.96,1
27539.44,13.33333333,15,1
26451.88,7,29.47,1
22637.93,6.333333333,11.24368421,1
10755,3.333333333,8.4,1
12782.47,5,20.6,1
2342.9,6.666666667,5.6775,0
12853.83,5.333333333,9.75,1
6693.06,5.333333333,9.88875,1
16400.94,12,2.571666667,1
24772.13,4.666666667,7.296428571,1
23646.64,8.333333333,11.8452,1
4057.7,10.33333333,14.44451613,1
7611.95,7.666666667,6.592173913,1
7706.08,4.666666667,9.857142857,1
2761.22,5.333333333,5.7,0
2812.62,5.666666667,5.364705882,1
2310,8.666666667,13.45615385,1
1678.1,3.333333333,8.58,0
1738.4,3.333333333,8.652,1
2676.93,3.333333333,6.6,1
900,3.333333333,6.735,1
1190.87,3.333333333,8.04,1
3240.1,1.666666667,38.19,1
1296,3.333333333,7.47,1
1180.03,3.333333333,6.87,1
4652.58,6.666666667,3.9375,1
609.86,6.666666667,6.174,1
495.08,6.666666667,4.89,1
5139.34,5,5.05,1
2046.49,6.666666667,5.151,1
257.42,7.333333333,12,1
853.47,13.33333333,3.825,1
653,3.333333333,6,1
1821.84,3.333333333,5.88,1
3224.68,3.333333333,7.5,1
3926.97,3.333333333,8.4,1
371,6,2.975,0
551.8,27,3.022222222,0
1565.48,5.666666667,2.88,1
1446,9.333333333,4.5,1
3009.14,6.666666667,4.5,1
1666,8.666666667,4.5,1
804,3.333333333,6.762,0
1467,3.333333333,6.81,0
767,6.333333333,6.386842105,0
2508,3.333333333,13.767,0
1984.65,10,6.2,1
1418.57,13,4.923076923,1
854.38,5.666666667,4.941176471,0
823.5,6,5,1
567.23,13.66666667,2.926829268,0
1017.87,5,3.2,1
360.33,14.33333333,4.88372093,0
867.88,2.333333333,4.714285714,1
924.88,6.333333333,6.631578947,0
3328.96,3.333333333,3.84,1
993.41,3.333333333,5.04,1
925.34,3.333333333,5.04,0
1155.49,3.333333333,5.04,1
357.46,3.333333333,6,1
1039.34,10,4.581,1
3263.38,3.333333333,3.753,1
3612.38,3.333333333,4.8,0
641.68,3.333333333,5.04,0
3201.65,3.333333333,3.612,1
4085.82,4,3.735,1
1283.18,3.333333333,5.04,1
1310.49,3.333333333,5.04,1
1654.49,3.333333333,5.301,1
393.58,3.333333333,5.01,1
984,5.666666667,5.364705882,1
922.33,4.333333333,5.538461538,1
805.83,2,6,1
1597.21,3.333333333,4.8,1
1926.42,8,6,1
1089.5,5,6,0
612,4,6.25,0
900,8.666666667,4.961538462,1
3993,.3333333333,279,1
1984.79,6.666666667,9,0
2983.4,6.666666667,3.9,1
4088.5,10,5.165,0
600,6.666666667,6.75,1
4289,3.333333333,8.67,1
1317.5,3.333333333,10.74,1
2054.57,3.333333333,3.3,1
1230.25,3.333333333,3.3,1
596.56,3.333333333,3.3,0
653.74,3.333333333,3.441,1
1580.9,3.333333333,3.36,1
1813.24,3.333333333,3.36,1
1535.19,3.333333333,4.8,1
2303.31,3.333333333,3.36,1
2404.36,3.333333333,6.879,1
2133.78,4.666666667,5.108571429,1
829.3,3.333333333,3.798,0
487.75,8,4.375,0
1261.22,14.66666667,5.454545455,0
494.18,7.666666667,4.826086957,0
2095.51,8,6.085,1
1289.31,7.333333333,5.045454545,1
1097.92,7.666666667,5.608695652,1
837.56,10,4.5,1
1856.88,8,5.75,1
1587.5,7.333333333,5.045454545,1
1670.65,8,5.5,1
735.5,7.666666667,5.217391304,1
757.23,6.666666667,2.4,1
1340.05,10,1.6,0
776.63,3.666666667,4.363636364,1
101.84,3.333333333,4.8,1
44075,5,3.806,1
1597.77,4,4.5075,1
3818.92,15,1.637333333,0
4962.24,20,1.6315,1
3807.16,26,.9180769231,1
508.83,4,4.475,1
1065.95,5,4.2,0
2993.12,6.333333333,4.522105263,1
2023.17,6.666666667,4.779,1
1965.35,27,1.36962963,0
872,3.333333333,4.5,1
7274.94,6.666666667,5.25,1
911.33,4,3.3575,1
2349,3.333333333,3.6,1
2498.3,4.333333333,3.461538462,1
5154,23.33333333,3.857142857,1
6065,5,4.8,1
1283.35,3.333333333,3.486,0
898.27,10,1.176,1
844.36,3.333333333,4.242,1
5516.25,3.333333333,3.636,1
1983.45,3.333333333,3.36,1
3748.83,6,10.33333333,1
4136.36,7.333333333,2.822727273,0
1461.5,10,2.217,1
1090,6.333333333,6.315789474,1
499.23,3.333333333,5.1,1
2574.52,10.66666667,2.4140625,0
1973.76,.3333333333,131.04,1
1655.51,3.333333333,3.36,1
3236.21,4,4.23,0
1733.3,3.333333333,3.36,1
907.1,3.333333333,3.3,1
1434.56,7.333333333,5.522727273,1
1028.88,30,1.4,1
1808.7,3.333333333,3.27,1
2700.9,3.666666667,3.709090909,0
